order_item_id,order_id,product_id,quantity,unit_price
2170,742,52,4,4684.02
2171,742,53,3,3944.64
2172,743,80,4,2734.41
2173,743,41,4,3686.35
2174,743,48,3,2814.22
2175,743,11,1,2727.52
2176,743,88,1,3468.74
2177,744,90,1,3207.99
2178,744,72,2,3015.67
2179,745,38,4,3034.83
2180,746,73,1,687.44
2181,746,52,2,4684.02
2182,747,60,4,4059.31
2183,747,86,4,4459.59
2184,747,12,4,2805.0
2185,747,45,1,3593.45
2186,748,24,1,2348.37
2187,749,99,3,3772.44
2188,749,56,1,4922.41
2189,749,26,3,4499.33
2190,749,52,3,4684.02
2191,750,63,1,2479.64
2192,750,28,3,848.92
2193,750,90,4,3207.99
2194,750,95,1,825.66
2195,750,61,2,3295.51
2196,751,19,1,1299.57
2197,751,82,4,872.96
2198,751,28,1,848.92
2199,751,41,3,3686.35
2200,752,61,4,3295.51
2201,752,28,3,848.92
2202,752,7,3,4066.21
2203,752,3,2,4471.68
2204,753,19,1,1299.57
2205,754,52,4,4684.02
2206,754,11,4,2727.52
2207,754,39,2,4405.74
2208,755,24,4,2348.37
2209,755,7,3,4066.21
2210,755,12,3,2805.0
2211,756,26,4,4499.33
2212,756,45,4,3593.45
2213,757,69,4,3765.08
2214,757,89,3,1330.49
2215,757,21,4,1222.34
2216,757,90,1,3207.99
2217,758,77,2,741.3
2218,758,26,3,4499.33
2219,758,10,3,3058.26
2220,758,93,1,147.38
2221,758,86,2,4459.59
2222,759,19,4,1299.57
2223,759,64,3,906.72
2224,759,41,1,3686.35
2225,759,15,4,4345.77
2226,760,82,1,872.96
2227,760,58,1,1032.02
2228,761,96,4,4505.01
2229,761,25,2,2850.7
2230,762,49,1,3568.42
2231,762,28,3,848.92
2232,762,45,3,3593.45
2233,762,27,1,2596.68
2234,762,25,3,2850.7
2235,763,65,4,4639.94
2236,763,16,4,4187.14
2237,763,90,4,3207.99
2238,764,46,3,1929.76
2239,764,70,1,2563.97
2240,764,55,2,2388.42
2241,764,67,4,3620.2
2242,765,48,2,2814.22
2243,765,23,4,1641.92
2244,765,71,4,4807.82
2245,765,77,3,741.3
2246,766,82,1,872.96
2247,766,37,1,2742.96
2248,766,90,1,3207.99
2249,766,80,1,2734.41
2250,767,79,4,3143.68
2251,768,64,1,906.72
2252,769,65,3,4639.94
2253,769,75,4,2959.99
2254,769,5,2,230.03
2255,769,86,2,4459.59
2256,770,71,4,4807.82
2257,770,49,1,3568.42
2258,770,15,3,4345.77
2259,770,26,4,4499.33
2260,771,83,1,3097.22
2261,771,91,3,1734.43
2262,771,95,2,825.66
2263,771,51,3,3377.99
2264,772,85,4,607.57
2265,772,34,2,1390.61
2266,772,40,1,383.83
2267,773,5,3,230.03
2268,773,2,3,1193.73
2269,773,4,3,246.01
2270,773,20,2,3471.99
2271,774,56,4,4922.41
2272,774,31,1,3631.54
2273,774,72,4,3015.67
2274,774,51,2,3377.99
2275,774,25,4,2850.7
2276,775,52,2,4684.02
2277,775,41,4,3686.35
2278,776,13,2,2929.03
2279,776,91,1,1734.43
2280,777,51,2,3377.99
2281,777,98,3,3922.57
2282,777,81,2,4416.23
2283,777,34,1,1390.61
2284,777,71,1,4807.82
2285,778,56,1,4922.41
2286,779,20,1,3471.99
2287,779,4,4,246.01
2288,779,80,1,2734.41
2289,779,91,2,1734.43
2290,779,70,4,2563.97
2291,780,24,2,2348.37
2292,780,31,3,3631.54
2293,780,84,2,138.33
2294,781,32,3,3866.13
2295,781,93,1,147.38
2296,781,100,3,4883.41
2297,781,49,1,3568.42
2298,781,99,2,3772.44
2299,782,82,1,872.96
2300,783,59,1,1464.87
2301,784,19,3,1299.57
2302,785,24,4,2348.37
2303,785,12,3,2805.0
2304,785,10,2,3058.26
2305,786,13,1,2929.03
2306,786,63,4,2479.64
2307,786,3,1,4471.68
2308,786,53,2,3944.64
2309,787,49,2,3568.42
2310,787,41,2,3686.35
2311,787,82,3,872.96
2312,787,58,1,1032.02
2313,788,85,1,607.57
2314,788,73,1,687.44
2315,789,45,1,3593.45
2316,789,62,2,4639.2
2317,789,79,3,3143.68
2318,790,25,1,2850.7
2319,791,3,2,4471.68
2320,791,67,3,3620.2
2321,791,66,1,3513.3
2322,791,98,2,3922.57
2323,791,20,1,3471.99
2324,792,18,2,449.87
2325,792,29,3,3022.4
2326,792,11,3,2727.52
2327,793,26,3,4499.33
2328,793,12,4,2805.0
2329,793,45,4,3593.45
2330,793,91,4,1734.43
2331,794,52,3,4684.02
2332,794,25,4,2850.7
2333,794,33,1,874.97
2334,794,23,3,1641.92
2335,794,26,2,4499.33
2336,795,93,4,147.38
2337,795,63,4,2479.64
2338,796,77,1,741.3
2339,796,96,4,4505.01
2340,796,35,4,4571.88
2341,796,41,2,3686.35
2342,797,46,2,1929.76
2343,797,48,1,2814.22
2344,797,81,3,4416.23
2345,797,9,4,600.83
2346,797,58,3,1032.02
2347,798,83,1,3097.22
2348,798,68,2,4846.68
2349,798,46,3,1929.76
2350,798,51,4,3377.99
2351,798,4,2,246.01
2352,799,32,3,3866.13
2353,799,10,3,3058.26
2354,799,28,2,848.92
2355,800,16,1,4187.14
2356,800,2,3,1193.73
2357,800,41,2,3686.35
2358,801,73,1,687.44
2359,801,42,4,729.12
2360,801,30,3,2692.66
2361,801,72,2,3015.67
2362,802,28,1,848.92
2363,802,14,4,1216.7
2364,802,72,4,3015.67
2365,802,36,3,2587.55
2366,802,92,3,3732.03
2367,803,26,4,4499.33
2368,803,7,4,4066.21
2369,804,36,4,2587.55
2370,805,16,4,4187.14
2371,806,77,4,741.3
2372,806,42,2,729.12
2373,807,3,4,4471.68
2374,807,37,3,2742.96
2375,807,83,2,3097.22
2376,807,74,4,3013.14
2377,807,1,1,3233.19
2378,808,68,1,4846.68
2379,808,6,4,2770.21
2380,808,44,1,4651.68
2381,808,83,4,3097.22
2382,808,3,3,4471.68
2383,809,41,4,3686.35
2384,809,97,1,1129.38
2385,809,45,3,3593.45
2386,810,79,4,3143.68
2387,810,7,4,4066.21
2388,810,51,1,3377.99
2389,810,39,3,4405.74
2390,811,14,2,1216.7
2391,811,4,1,246.01
2392,811,29,3,3022.4
2393,811,7,4,4066.21
2394,811,2,2,1193.73
2395,812,12,3,2805.0
2396,812,25,1,2850.7
2397,813,34,1,1390.61
2398,814,7,3,4066.21
2399,815,34,3,1390.61
2400,816,49,4,3568.42
2401,816,35,1,4571.88
2402,816,90,2,3207.99
2403,816,22,3,1411.93
2404,816,18,2,449.87
2405,817,53,2,3944.64
2406,817,82,4,872.96
2407,817,58,4,1032.02
2408,817,86,3,4459.59
2409,817,16,3,4187.14
2410,818,29,3,3022.4
2411,818,12,1,2805.0
2412,818,34,3,1390.61
2413,818,99,2,3772.44
2414,819,89,1,1330.49
2415,819,10,4,3058.26
2416,820,28,1,848.92
2417,821,60,2,4059.31
2418,821,50,4,4312.21
2419,822,44,2,4651.68
2420,823,98,4,3922.57
2421,823,68,2,4846.68
2422,823,66,1,3513.3
2423,823,41,2,3686.35
2424,823,40,2,383.83
2425,824,50,2,4312.21
2426,824,58,4,1032.02
2427,824,80,2,2734.41
2428,825,36,4,2587.55
2429,826,88,1,3468.74
2430,826,40,2,383.83
2431,827,14,1,1216.7
2432,827,96,4,4505.01
2433,827,15,2,4345.77
2434,827,31,3,3631.54
2435,828,61,4,3295.51
2436,829,34,1,1390.61
2437,829,16,3,4187.14
2438,829,71,4,4807.82
2439,830,20,4,3471.99
2440,830,51,3,3377.99
2441,831,57,3,1762.58
2442,832,13,4,2929.03
2443,832,7,4,4066.21
2444,832,84,2,138.33
2445,833,25,3,2850.7
2446,833,52,4,4684.02
2447,833,23,4,1641.92
2448,834,88,1,3468.74
2449,835,15,1,4345.77
2450,835,29,1,3022.4
2451,836,74,3,3013.14
2452,837,9,1,600.83
2453,837,69,3,3765.08
2454,838,80,4,2734.41
2455,838,90,4,3207.99
2456,839,13,3,2929.03
2457,839,29,4,3022.4
2458,839,94,2,2773.39
2459,839,89,2,1330.49
2460,840,45,3,3593.45
2461,840,82,3,872.96
2462,841,13,2,2929.03
2463,842,90,2,3207.99
2464,842,80,2,2734.41
2465,842,62,3,4639.2
2466,842,95,1,825.66
2467,842,40,2,383.83
2468,843,43,2,1398.78
2469,843,59,1,1464.87
2470,844,55,3,2388.42
2471,844,43,1,1398.78
2472,844,3,2,4471.68
2473,844,23,1,1641.92
2474,845,46,2,1929.76
2475,845,61,4,3295.51
2476,845,75,1,2959.99
2477,845,1,1,3233.19
2478,845,63,1,2479.64
2479,846,88,2,3468.74
2480,846,38,2,3034.83
2481,846,30,1,2692.66
2482,846,68,1,4846.68
2483,846,65,3,4639.94
2484,847,58,3,1032.02
2485,847,63,3,2479.64
2486,847,95,4,825.66
2487,848,47,3,1314.74
2488,848,59,3,1464.87
2489,848,2,3,1193.73
2490,849,100,3,4883.41
2491,849,85,1,607.57
2492,849,77,2,741.3
2493,849,62,4,4639.2
2494,849,15,2,4345.77
2495,850,46,1,1929.76
2496,850,64,2,906.72
2497,851,95,1,825.66
2498,851,90,2,3207.99
2499,851,56,4,4922.41
2500,851,47,1,1314.74
2501,851,27,3,2596.68
2502,852,58,3,1032.02
2503,852,68,3,4846.68
2504,852,23,4,1641.92
2505,852,34,4,1390.61
2506,852,87,3,1480.61
2507,853,25,3,2850.7
2508,853,6,1,2770.21
2509,853,75,4,2959.99
2510,854,73,1,687.44
2511,854,45,4,3593.45
2512,854,37,2,2742.96
2513,854,15,4,4345.77
2514,855,67,2,3620.2
2515,855,38,3,3034.83
2516,856,37,4,2742.96
2517,856,9,1,600.83
2518,856,38,2,3034.83
2519,856,2,3,1193.73
2520,857,16,4,4187.14
2521,857,7,3,4066.21
2522,857,63,1,2479.64
2523,857,40,1,383.83
2524,857,1,3,3233.19
2525,858,45,2,3593.45
2526,858,37,1,2742.96
2527,859,19,4,1299.57
2528,859,94,1,2773.39
2529,859,26,3,4499.33
2530,860,5,3,230.03
2531,860,61,2,3295.51
2532,861,55,3,2388.42
2533,861,52,3,4684.02
2534,861,13,2,2929.03
2535,861,34,4,1390.61
2536,862,75,2,2959.99
2537,862,18,3,449.87
2538,862,88,2,3468.74
2539,863,71,1,4807.82
2540,863,26,3,4499.33
2541,863,39,4,4405.74
2542,863,40,2,383.83
2543,864,56,4,4922.41
2544,864,13,3,2929.03
2545,864,18,3,449.87
2546,864,68,4,4846.68
2547,865,55,4,2388.42
2548,865,60,4,4059.31
2549,865,54,1,574.96
2550,866,4,2,246.01
2551,866,99,3,3772.44
2552,866,54,2,574.96
2553,866,12,3,2805.0
2554,866,97,2,1129.38
2555,867,70,4,2563.97
2556,867,73,2,687.44
2557,867,38,4,3034.83
2558,867,7,1,4066.21
2559,867,97,4,1129.38
2560,868,59,1,1464.87
2561,868,7,3,4066.21
2562,868,11,1,2727.52
2563,868,8,3,2170.81
2564,868,35,4,4571.88
2565,869,8,1,2170.81
2566,869,16,2,4187.14
2567,869,95,2,825.66
2568,870,95,2,825.66
2569,870,64,3,906.72
2570,870,18,3,449.87
2571,870,29,1,3022.4
2572,870,87,4,1480.61
2573,871,89,2,1330.49
2574,871,26,1,4499.33
2575,871,15,1,4345.77
2576,871,9,2,600.83
2577,871,1,2,3233.19
2578,872,61,1,3295.51
2579,873,57,4,1762.58
2580,873,51,4,3377.99
2581,873,8,2,2170.81
2582,873,16,2,4187.14
2583,873,39,3,4405.74
2584,874,88,4,3468.74
2585,874,57,2,1762.58
2586,874,85,1,607.57
2587,874,79,2,3143.68
2588,874,16,2,4187.14
2589,875,22,2,1411.93
2590,875,66,4,3513.3
2591,876,38,4,3034.83
2592,876,86,3,4459.59
2593,876,13,3,2929.03
2594,876,76,4,3381.66
2595,877,90,4,3207.99
2596,877,14,2,1216.7
2597,877,60,1,4059.31
2598,877,54,3,574.96
2599,878,16,3,4187.14
2600,878,73,1,687.44
2601,878,50,4,4312.21
2602,878,2,1,1193.73
2603,879,18,4,449.87
2604,879,60,3,4059.31
2605,879,93,1,147.38
2606,880,46,2,1929.76
2607,880,65,3,4639.94
2608,881,50,2,4312.21
2609,881,66,3,3513.3
2610,881,9,3,600.83
2611,881,23,4,1641.92
2612,881,84,2,138.33
2613,882,98,4,3922.57
2614,882,85,1,607.57
2615,882,39,4,4405.74
2616,883,61,3,3295.51
2617,883,78,2,4652.19
2618,883,85,3,607.57
2619,883,24,3,2348.37
2620,884,80,2,2734.41
2621,884,52,2,4684.02
2622,884,9,1,600.83
2623,884,6,1,2770.21
2624,884,4,4,246.01
2625,885,42,2,729.12
2626,885,98,1,3922.57
2627,885,30,2,2692.66
2628,885,99,4,3772.44
2629,886,9,1,600.83
2630,886,8,1,2170.81
2631,886,79,1,3143.68
2632,886,33,4,874.97
2633,887,78,2,4652.19
2634,887,81,3,4416.23
2635,887,4,1,246.01
2636,888,49,2,3568.42
2637,888,18,2,449.87
2638,888,82,3,872.96
2639,888,74,4,3013.14
2640,889,87,2,1480.61
2641,889,37,4,2742.96
2642,889,29,2,3022.4
2643,889,26,1,4499.33
2644,890,4,1,246.01
2645,890,81,2,4416.23
2646,890,86,1,4459.59
2647,890,13,3,2929.03
2648,890,27,4,2596.68
2649,891,70,4,2563.97
2650,891,10,2,3058.26
2651,891,44,2,4651.68
2652,891,24,4,2348.37
2653,891,88,3,3468.74
2654,892,80,1,2734.41
2655,892,72,4,3015.67
2656,892,18,4,449.87
2657,893,10,3,3058.26
2658,893,73,1,687.44
2659,893,11,1,2727.52
2660,893,17,4,3383.86
2661,894,7,3,4066.21
2662,894,77,1,741.3
2663,895,38,4,3034.83
2664,895,33,3,874.97
2665,896,21,3,1222.34
2666,897,69,2,3765.08
2667,898,79,1,3143.68
2668,898,65,1,4639.94
2669,898,40,4,383.83
2670,898,52,3,4684.02
2671,898,80,1,2734.41
2672,899,44,4,4651.68
2673,900,26,1,4499.33
2674,900,43,2,1398.78
2675,900,98,2,3922.57
2676,901,94,2,2773.39
2677,901,43,4,1398.78
2678,901,97,1,1129.38
2679,901,85,1,607.57
2680,901,8,3,2170.81
2681,902,54,1,574.96
2682,903,62,1,4639.2
2683,903,17,1,3383.86
2684,903,35,4,4571.88
2685,903,93,2,147.38
2686,903,6,3,2770.21
2687,904,62,1,4639.2
2688,904,39,1,4405.74
2689,904,30,2,2692.66
2690,904,3,4,4471.68
2691,905,71,4,4807.82
2692,906,50,4,4312.21
2693,907,56,4,4922.41
2694,907,90,2,3207.99
2695,908,57,1,1762.58
2696,909,48,1,2814.22
2697,909,46,2,1929.76
2698,909,25,2,2850.7
2699,909,44,1,4651.68
2700,909,56,1,4922.41
2701,910,53,1,3944.64
2702,910,96,1,4505.01
2703,911,8,1,2170.81
2704,911,10,2,3058.26
2705,912,24,3,2348.37
2706,912,37,2,2742.96
2707,912,6,3,2770.21
2708,912,41,2,3686.35
2709,913,51,1,3377.99
2710,913,62,3,4639.2
2711,913,85,2,607.57
2712,913,16,4,4187.14
2713,913,10,3,3058.26
2714,914,57,3,1762.58
2715,914,92,3,3732.03
2716,915,38,3,3034.83
2717,915,84,1,138.33
2718,915,32,1,3866.13
2719,915,68,3,4846.68
2720,915,35,4,4571.88
2721,916,63,2,2479.64
2722,916,36,3,2587.55
2723,916,11,2,2727.52
2724,916,27,1,2596.68
2725,916,18,3,449.87
2726,917,5,4,230.03
2727,917,31,4,3631.54
2728,918,3,4,4471.68
2729,919,35,3,4571.88
2730,920,50,4,4312.21
2731,920,39,4,4405.74
2732,920,11,1,2727.52
2733,920,8,4,2170.81
2734,920,36,4,2587.55
2735,921,6,2,2770.21
2736,921,29,4,3022.4
2737,921,27,1,2596.68
2738,921,49,3,3568.42
2739,922,70,3,2563.97
2740,923,78,3,4652.19
2741,924,97,1,1129.38
2742,924,76,3,3381.66
2743,924,28,4,848.92
2744,925,94,1,2773.39
2745,925,95,4,825.66
2746,925,97,3,1129.38
2747,925,8,4,2170.81
2748,926,74,3,3013.14
2749,926,93,2,147.38
2750,926,73,4,687.44
2751,926,99,4,3772.44
2752,927,17,3,3383.86
2753,927,2,3,1193.73
2754,928,32,3,3866.13
2755,929,74,3,3013.14
2756,929,51,3,3377.99
2757,929,5,3,230.03
2758,930,84,1,138.33
2759,930,99,1,3772.44
2760,930,78,3,4652.19
2761,931,85,4,607.57
2762,931,42,1,729.12
2763,931,34,4,1390.61
2764,931,23,1,1641.92
2765,931,57,4,1762.58
2766,932,46,4,1929.76
2767,933,28,3,848.92
2768,933,53,3,3944.64
2769,933,8,1,2170.81
2770,933,75,4,2959.99
2771,933,11,2,2727.52
2772,934,99,4,3772.44
2773,934,36,2,2587.55
2774,934,34,2,1390.61
2775,935,19,1,1299.57
2776,935,80,2,2734.41
2777,936,84,1,138.33
2778,937,88,4,3468.74
2779,937,65,3,4639.94
2780,938,71,2,4807.82
2781,939,92,3,3732.03
2782,940,3,1,4471.68
2783,940,87,2,1480.61
2784,940,46,3,1929.76
2785,941,10,4,3058.26
2786,942,66,1,3513.3
2787,943,27,3,2596.68
2788,943,42,4,729.12
2789,944,83,4,3097.22
2790,945,19,3,1299.57
2791,945,4,3,246.01
2792,945,42,4,729.12
2793,946,61,1,3295.51
2794,946,38,2,3034.83
2795,946,80,3,2734.41
2796,947,38,2,3034.83
2797,948,4,3,246.01
2798,948,14,2,1216.7
2799,948,78,4,4652.19
2800,948,28,1,848.92
2801,948,41,2,3686.35
2802,949,98,2,3922.57
2803,949,84,4,138.33
2804,949,11,1,2727.52
2805,949,10,1,3058.26
2806,950,61,3,3295.51
2807,950,85,3,607.57
2808,950,68,2,4846.68
2809,950,67,3,3620.2
2810,950,57,2,1762.58
2811,951,32,2,3866.13
2812,951,99,4,3772.44
2813,951,47,3,1314.74
2814,952,89,2,1330.49
2815,953,94,3,2773.39
2816,953,53,1,3944.64
2817,953,47,3,1314.74
2818,953,11,4,2727.52
2819,954,30,2,2692.66
2820,954,58,4,1032.02
2821,954,54,2,574.96
2822,954,73,3,687.44
2823,954,17,3,3383.86
2824,955,41,4,3686.35
2825,955,16,4,4187.14
2826,955,11,2,2727.52
2827,956,64,4,906.72
2828,956,81,1,4416.23
2829,956,99,2,3772.44
2830,956,26,1,4499.33
2831,956,24,4,2348.37
2832,957,98,4,3922.57
2833,957,71,1,4807.82
2834,957,92,2,3732.03
2835,958,56,1,4922.41
2836,959,10,4,3058.26
2837,959,17,4,3383.86
2838,960,17,2,3383.86
2839,960,52,3,4684.02
2840,960,90,1,3207.99
2841,961,44,1,4651.68
2842,961,76,1,3381.66
2843,961,78,1,4652.19
2844,962,58,4,1032.02
2845,962,53,4,3944.64
2846,962,81,3,4416.23
2847,963,90,1,3207.99
2848,963,18,2,449.87
2849,963,94,1,2773.39
2850,963,24,3,2348.37
2851,964,49,3,3568.42
2852,964,42,1,729.12
2853,964,57,2,1762.58
2854,964,23,3,1641.92
2855,965,44,4,4651.68
2856,965,7,3,4066.21
2857,965,73,3,687.44
2858,965,67,4,3620.2
2859,966,97,1,1129.38
2860,966,23,2,1641.92
2861,966,19,4,1299.57
2862,967,36,3,2587.55
2863,967,74,3,3013.14
2864,967,79,2,3143.68
2865,967,41,1,3686.35
2866,967,13,3,2929.03
2867,968,63,2,2479.64
2868,968,57,3,1762.58
2869,968,29,3,3022.4
2870,969,97,2,1129.38
2871,969,14,1,1216.7
2872,969,30,2,2692.66
2873,969,86,2,4459.59
2874,969,36,1,2587.55
2875,970,6,4,2770.21
2876,970,70,1,2563.97
2877,970,69,3,3765.08
2878,970,25,2,2850.7
2879,970,1,3,3233.19
2880,971,55,4,2388.42
2881,971,94,3,2773.39
2882,971,57,1,1762.58
2883,971,67,1,3620.2
2884,971,17,4,3383.86
2885,972,64,3,906.72
2886,972,34,1,1390.61
2887,972,12,3,2805.0
2888,972,18,1,449.87
2889,973,94,3,2773.39
2890,973,10,2,3058.26
2891,974,43,1,1398.78
2892,974,36,3,2587.55
2893,974,59,1,1464.87
2894,974,81,4,4416.23
2895,974,95,1,825.66
2896,975,41,1,3686.35
2897,975,25,1,2850.7
2898,975,72,2,3015.67
2899,975,85,2,607.57
2900,975,81,4,4416.23
2901,976,87,3,1480.61
2902,976,26,4,4499.33
2903,977,63,4,2479.64
2904,977,24,3,2348.37
2905,978,26,1,4499.33
2906,978,82,2,872.96
2907,979,56,1,4922.41
2908,980,72,2,3015.67
2909,980,79,1,3143.68
2910,980,27,4,2596.68
2911,980,91,3,1734.43
2912,981,49,3,3568.42
2913,981,81,4,4416.23
2914,981,75,2,2959.99
2915,981,31,3,3631.54
2916,981,82,2,872.96
2917,982,86,4,4459.59
2918,982,63,3,2479.64
2919,982,81,4,4416.23
2920,983,13,3,2929.03
2921,983,29,4,3022.4
2922,983,15,4,4345.77
2923,984,32,1,3866.13
2924,984,85,2,607.57
2925,984,55,4,2388.42
2926,985,85,4,607.57
2927,985,15,2,4345.77
2928,985,45,4,3593.45
2929,986,77,1,741.3
2930,986,53,3,3944.64
2931,986,88,3,3468.74
2932,986,31,2,3631.54
2933,987,8,3,2170.81
2934,987,72,3,3015.67
2935,987,99,4,3772.44
2936,987,42,4,729.12
2937,988,55,3,2388.42
2938,988,52,4,4684.02
2939,988,34,2,1390.61
2940,988,7,3,4066.21
2941,989,40,4,383.83
2942,990,29,2,3022.4
2943,990,74,1,3013.14
2944,990,22,3,1411.93
2945,990,69,2,3765.08
2946,991,70,3,2563.97
2947,991,3,3,4471.68
2948,991,93,1,147.38
2949,991,49,1,3568.42
2950,991,12,2,2805.0
2951,992,69,4,3765.08
2952,992,26,2,4499.33
2953,992,21,3,1222.34
2954,993,48,4,2814.22
2955,993,43,2,1398.78
2956,994,94,1,2773.39
2957,994,32,4,3866.13
2958,994,2,4,1193.73
2959,994,5,1,230.03
2960,994,3,2,4471.68
2961,995,39,2,4405.74
2962,995,4,1,246.01
2963,995,30,3,2692.66
2964,996,49,4,3568.42
2965,997,95,1,825.66
2966,997,35,1,4571.88
2967,998,65,4,4639.94
2968,999,2,2,1193.73
2969,1000,95,4,825.66
2970,1001,78,3,4652.19
2971,1001,40,4,383.83
2972,1002,96,2,4505.01
2973,1002,3,1,4471.68
2974,1002,39,3,4405.74
2975,1002,36,4,2587.55
2976,1002,59,4,1464.87
2977,1003,55,4,2388.42
2978,1003,12,3,2805.0
2979,1003,29,4,3022.4
2980,1004,90,2,3207.99
2981,1004,69,4,3765.08
2982,1004,65,1,4639.94
2983,1005,94,1,2773.39
2984,1005,51,4,3377.99
2985,1005,48,2,2814.22
2986,1005,98,1,3922.57
2987,1006,99,4,3772.44
2988,1006,30,1,2692.66
2989,1006,58,3,1032.02
2990,1006,48,3,2814.22
2991,1007,81,1,4416.23
2992,1007,11,2,2727.52
2993,1008,63,2,2479.64
2994,1008,76,1,3381.66
2995,1009,52,4,4684.02
2996,1009,79,2,3143.68
2997,1010,99,4,3772.44
2998,1011,53,3,3944.64
2999,1011,40,2,383.83
3000,1011,95,1,825.66
3001,1012,89,4,1330.49
3002,1012,73,1,687.44
3003,1012,77,3,741.3
3004,1013,97,4,1129.38
3005,1013,72,4,3015.67
3006,1014,84,4,138.33
3007,1014,31,4,3631.54
3008,1014,42,1,729.12
3009,1015,55,1,2388.42
3010,1016,17,1,3383.86
3011,1016,97,2,1129.38
3012,1016,2,2,1193.73
3013,1016,21,4,1222.34
3014,1017,5,4,230.03
3015,1018,22,2,1411.93
3016,1018,81,4,4416.23
3017,1018,68,4,4846.68
3018,1018,63,1,2479.64
3019,1019,16,3,4187.14
3020,1019,56,3,4922.41
3021,1019,38,3,3034.83
3022,1020,84,2,138.33
3023,1020,22,3,1411.93
3024,1020,19,3,1299.57
3025,1020,38,4,3034.83
3026,1020,67,4,3620.2
3027,1021,43,2,1398.78
3028,1021,96,2,4505.01
3029,1022,92,2,3732.03
3030,1022,61,2,3295.51
3031,1022,2,4,1193.73
3032,1022,41,1,3686.35
3033,1022,54,1,574.96
3034,1023,90,1,3207.99
3035,1023,25,4,2850.7
3036,1023,26,3,4499.33
3037,1024,8,4,2170.81
3038,1025,21,2,1222.34
3039,1025,9,3,600.83
3040,1025,45,1,3593.45
3041,1025,82,2,872.96
3042,1025,72,3,3015.67
3043,1026,55,3,2388.42
3044,1026,75,3,2959.99
3045,1026,94,4,2773.39
3046,1027,72,2,3015.67
3047,1027,70,1,2563.97
3048,1027,83,2,3097.22
3049,1028,94,2,2773.39
3050,1029,23,1,1641.92
3051,1029,34,2,1390.61
3052,1029,73,4,687.44
3053,1030,74,3,3013.14
3054,1030,99,4,3772.44
3055,1030,76,2,3381.66
3056,1031,1,2,3233.19
3057,1031,30,1,2692.66
3058,1032,19,1,1299.57
3059,1032,22,1,1411.93
3060,1032,61,2,3295.51
3061,1032,1,4,3233.19
3062,1032,42,4,729.12
3063,1033,42,1,729.12
3064,1033,39,2,4405.74
3065,1033,65,4,4639.94
3066,1033,98,4,3922.57
3067,1034,91,3,1734.43
3068,1034,61,1,3295.51
3069,1034,46,2,1929.76
3070,1034,40,2,383.83
3071,1035,92,4,3732.03
3072,1035,19,4,1299.57
3073,1035,56,3,4922.41
3074,1036,72,4,3015.67
3075,1037,23,4,1641.92
3076,1037,4,3,246.01
3077,1037,47,4,1314.74
3078,1038,79,2,3143.68
3079,1038,72,4,3015.67
3080,1039,23,2,1641.92
3081,1039,96,4,4505.01
3082,1039,2,3,1193.73
3083,1040,25,1,2850.7
3084,1040,1,3,3233.19
3085,1040,76,3,3381.66
3086,1040,40,1,383.83
3087,1040,43,3,1398.78
3088,1041,83,3,3097.22
3089,1042,51,3,3377.99
3090,1042,6,3,2770.21
3091,1042,90,1,3207.99
3092,1042,91,1,1734.43
3093,1043,78,2,4652.19
3094,1043,81,4,4416.23
3095,1043,59,1,1464.87
3096,1043,63,1,2479.64
3097,1044,4,2,246.01
3098,1044,79,2,3143.68
3099,1044,92,2,3732.03
3100,1045,54,1,574.96
3101,1046,57,1,1762.58
3102,1047,13,2,2929.03
3103,1047,70,1,2563.97
3104,1047,36,3,2587.55
3105,1048,91,3,1734.43
3106,1048,22,1,1411.93
3107,1048,76,4,3381.66
3108,1049,86,2,4459.59
3109,1049,8,3,2170.81
3110,1049,9,1,600.83
3111,1049,25,2,2850.7
3112,1050,6,4,2770.21
3113,1050,36,2,2587.55
3114,1050,78,1,4652.19
3115,1050,26,3,4499.33
3116,1051,72,3,3015.67
3117,1051,45,4,3593.45
3118,1051,16,1,4187.14
3119,1052,60,1,4059.31
3120,1052,12,2,2805.0
3121,1052,15,3,4345.77
3122,1052,24,1,2348.37
3123,1052,94,2,2773.39
3124,1053,28,3,848.92
3125,1054,11,2,2727.52
3126,1054,93,2,147.38
3127,1054,32,3,3866.13
3128,1054,40,1,383.83
3129,1055,91,2,1734.43
3130,1055,37,3,2742.96
3131,1055,23,4,1641.92
3132,1055,36,2,2587.55
3133,1056,35,2,4571.88
3134,1056,26,3,4499.33
3135,1057,90,1,3207.99
3136,1057,57,4,1762.58
3137,1057,34,3,1390.61
3138,1058,47,4,1314.74
3139,1058,45,2,3593.45
3140,1058,99,1,3772.44
3141,1058,83,4,3097.22
3142,1058,67,2,3620.2
3143,1059,73,3,687.44
3144,1059,27,2,2596.68
3145,1059,90,3,3207.99
3146,1059,56,3,4922.41
3147,1059,45,1,3593.45
3148,1060,99,3,3772.44
3149,1060,27,1,2596.68
3150,1060,34,1,1390.61
3151,1060,28,2,848.92
3152,1060,60,4,4059.31
3153,1061,60,3,4059.31
3154,1061,76,3,3381.66
3155,1062,49,1,3568.42
3156,1062,85,3,607.57
3157,1062,76,1,3381.66
3158,1062,5,2,230.03
3159,1062,42,4,729.12
3160,1063,43,2,1398.78
3161,1063,44,3,4651.68
3162,1063,83,3,3097.22
3163,1063,13,2,2929.03
3164,1064,70,4,2563.97
3165,1064,24,4,2348.37
